Date,Open,High,Low,Close,Adj Close,Volume
11/18/2011,1216.189941,1223.510009765625,1211.3599853515625,1215.6500244140625,1215.6500244140625,3827610000
11/21/2011,1215.6199951171875,1215.6199951171875,1183.1600341796875,1192.97998,1192.97998,4050070000
11/22/2011,1192.97998,1196.810059,1181.6500244140625,1188.040039,1188.040039,3911710000
11/23/2011,1187.47998,1187.47998,1161.790039,1161.790039,1161.790039,3798940000
11/25/2011,1161.4100341796875,1172.6600341796875,1158.6600341796875,1158.6700439453125,1158.6700439453125,1664200000
11/28/2011,1158.6700439453125,1197.3499755859375,1158.6700439453125,1192.550048828125,1192.550048828125,3920750000
11/29/2011,1192.560059,1203.6700439453125,1191.800048828125,1195.189941,1195.189941,3992650000
11/30/2011,1196.719970703125,1247.1099853515625,1196.719970703125,1246.959961,1246.959961,5801910000
12/1/2011,1246.9100341796875,1251.0899658203125,1239.72998,1244.5799560546875,1244.5799560546875,3818680000
12/2/2011,1246.030029296875,1260.0799560546875,1243.3499755859375,1244.280029296875,1244.280029296875,4144310000
12/5/2011,1244.3299560546875,1266.72998,1244.3299560546875,1257.0799560546875,1257.0799560546875,4148060000
12/6/2011,1257.189941,1266.030029296875,1253.030029296875,1258.469970703125,1258.469970703125,3734230000
12/7/2011,1258.1400146484375,1267.060059,1244.800048828125,1261.010009765625,1261.010009765625,4160540000
12/8/2011,1260.8699951171875,1260.8699951171875,1231.469970703125,1234.3499755859375,1234.3499755859375,4298370000
12/9/2011,1234.47998,1258.25,1234.47998,1255.189941,1255.189941,3830610000
12/12/2011,1255.050048828125,1255.050048828125,1227.25,1236.469970703125,1236.469970703125,3600570000
12/13/2011,1236.8299560546875,1249.8599853515625,1219.4300537109375,1225.72998,1225.72998,4121570000
12/14/2011,1225.72998,1225.72998,1209.469970703125,1211.8199462890625,1211.8199462890625,4298290000
12/15/2011,1212.1199951171875,1225.5999755859375,1212.1199951171875,1215.75,1215.75,3810340000
12/16/2011,1216.0899658203125,1231.040039,1215.199951171875,1219.6600341796875,1219.6600341796875,5345800000
12/19/2011,1219.739990234375,1224.5699462890625,1202.3699951171875,1205.3499755859375,1205.3499755859375,3659820000
12/20/2011,1205.719970703125,1242.8199462890625,1205.719970703125,1241.300048828125,1241.300048828125,4055590000
12/21/2011,1241.25,1245.0899658203125,1229.510009765625,1243.719970703125,1243.719970703125,2959020000
12/22/2011,1243.719970703125,1255.219970703125,1243.719970703125,1254,1254,3492250000
12/23/2011,1254,1265.4200439453125,1254,1265.3299560546875,1265.3299560546875,2233830000
12/27/2011,1265.02002,1269.3699951171875,1262.300048828125,1265.4300537109375,1265.4300537109375,2130590000
12/28/2011,1265.3800048828125,1265.8499755859375,1248.6400146484375,1249.6400146484375,1249.6400146484375,2349980000
12/29/2011,1249.75,1263.540039,1249.75,1263.02002,1263.02002,2278130000
12/30/2011,1262.8199462890625,1264.1199951171875,1257.459961,1257.5999755859375,1257.5999755859375,2271850000
1/3/2012,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.060059,1277.060059,3943710000
1/4/2012,1277.030029296875,1278.72998,1268.0999755859375,1277.300048828125,1277.300048828125,3592580000
1/5/2012,1277.300048828125,1283.050048828125,1265.260009765625,1281.060059,1281.060059,4315950000
1/6/2012,1280.9300537109375,1281.8399658203125,1273.3399658203125,1277.810059,1277.810059,3656830000
1/9/2012,1277.8299560546875,1281.989990234375,1274.550048828125,1280.699951171875,1280.699951171875,3371600000
1/10/2012,1280.77002,1296.459961,1280.77002,1292.0799560546875,1292.0799560546875,4221960000
1/11/2012,1292.02002,1293.800048828125,1285.4100341796875,1292.47998,1292.47998,3968120000
1/12/2012,1292.47998,1296.8199462890625,1285.77002,1295.5,1295.5,4019890000
1/13/2012,1294.8199462890625,1294.8199462890625,1277.5799560546875,1289.0899658203125,1289.0899658203125,3692370000
1/17/2012,1290.219970703125,1303,1290.219970703125,1293.6700439453125,1293.6700439453125,4010490000
1/18/2012,1293.6500244140625,1308.1099853515625,1290.989990234375,1308.040039,1308.040039,4096160000
1/19/2012,1308.0699462890625,1315.489990234375,1308.0699462890625,1314.5,1314.5,4465890000
1/20/2012,1314.489990234375,1315.3800048828125,1309.1700439453125,1315.3800048828125,1315.3800048828125,3912620000
1/23/2012,1315.290039,1322.280029296875,1309.8900146484375,1316,1316,3770910000
1/24/2012,1315.959961,1315.959961,1306.060059,1314.6500244140625,1314.6500244140625,3693560000
1/25/2012,1314.4000244140625,1328.300048828125,1307.6500244140625,1326.060059,1326.060059,4410910000
1/26/2012,1326.280029296875,1333.469970703125,1313.5999755859375,1318.4300537109375,1318.4300537109375,4522070000
1/27/2012,1318.25,1320.060059,1311.719970703125,1316.3299560546875,1316.3299560546875,4007380000
1/30/2012,1316.1600341796875,1316.1600341796875,1300.489990234375,1313.010009765625,1313.010009765625,3659010000
1/31/2012,1313.530029296875,1321.4100341796875,1306.689941,1312.4100341796875,1312.4100341796875,4235550000
2/1/2012,1312.449951171875,1330.52002,1312.449951171875,1324.0899658203125,1324.0899658203125,4504360000
2/2/2012,1324.239990234375,1329.189941,1321.5699462890625,1325.540039,1325.540039,4120920000
2/3/2012,1326.209961,1345.3399658203125,1326.209961,1344.9000244140625,1344.9000244140625,4608550000
2/6/2012,1344.3199462890625,1344.3599853515625,1337.52002,1344.3299560546875,1344.3299560546875,3379700000
2/7/2012,1344.3299560546875,1349.239990234375,1335.9200439453125,1347.050048828125,1347.050048828125,3742460000
2/8/2012,1347.040039,1351,1341.949951171875,1349.959961,1349.959961,4096730000
2/9/2012,1349.969970703125,1354.3199462890625,1344.6300048828125,1351.949951171875,1351.949951171875,4209890000
2/10/2012,1351.209961,1351.209961,1337.3499755859375,1342.6400146484375,1342.6400146484375,3877580000
2/13/2012,1343.060059,1353.3499755859375,1343.060059,1351.77002,1351.77002,3618040000
2/14/2012,1351.300048828125,1351.300048828125,1340.8299560546875,1350.5,1350.5,3889520000
2/15/2012,1350.52002,1355.8699951171875,1340.800048828125,1343.22998,1343.22998,4080340000
2/16/2012,1342.6099853515625,1359.02002,1341.219970703125,1358.040039,1358.040039,4108880000
2/17/2012,1358.060059,1363.4000244140625,1357.239990234375,1361.22998,1361.22998,3717640000
2/21/2012,1361.219970703125,1367.760009765625,1358.1099853515625,1362.209961,1362.209961,3795200000
2/22/2012,1362.1099853515625,1362.699951171875,1355.530029296875,1357.6600341796875,1357.6600341796875,3633710000
2/23/2012,1357.530029296875,1364.239990234375,1352.280029296875,1363.459961,1363.459961,3786450000
2/24/2012,1363.459961,1368.9200439453125,1363.459961,1365.739990234375,1365.739990234375,3505360000
2/27/2012,1365.199951171875,1371.939941,1354.9200439453125,1367.5899658203125,1367.5899658203125,3648890000
2/28/2012,1367.560059,1373.0899658203125,1365.969970703125,1372.1800537109375,1372.1800537109375,3579120000
2/29/2012,1372.199951171875,1378.040039,1363.810059,1365.6800537109375,1365.6800537109375,4482370000
3/1/2012,1365.9000244140625,1376.1700439453125,1365.9000244140625,1374.0899658203125,1374.0899658203125,3919240000
3/2/2012,1374.0899658203125,1374.530029296875,1366.4200439453125,1369.6300048828125,1369.6300048828125,3283490000
3/5/2012,1369.5899658203125,1369.5899658203125,1359.1300048828125,1364.3299560546875,1364.3299560546875,3429480000
3/6/2012,1363.6300048828125,1363.6300048828125,1340.030029296875,1343.3599853515625,1343.3599853515625,4191060000
3/7/2012,1343.3900146484375,1354.8499755859375,1343.3900146484375,1352.6300048828125,1352.6300048828125,3580380000
3/8/2012,1352.6500244140625,1368.719970703125,1352.6500244140625,1365.9100341796875,1365.9100341796875,3543060000
3/9/2012,1365.969970703125,1374.760009765625,1365.969970703125,1370.8699951171875,1370.8699951171875,3639470000
3/12/2012,1370.780029296875,1373.040039,1366.689941,1371.0899658203125,1371.0899658203125,3081870000
3/13/2012,1371.9200439453125,1396.1300048828125,1371.9200439453125,1395.949951171875,1395.949951171875,4386470000
3/14/2012,1395.949951171875,1399.4200439453125,1389.969970703125,1394.280029296875,1394.280029296875,4502280000
3/15/2012,1394.1700439453125,1402.6300048828125,1392.780029296875,1402.5999755859375,1402.5999755859375,4271650000
3/16/2012,1402.550048828125,1405.8800048828125,1401.469970703125,1404.1700439453125,1404.1700439453125,5163950000
3/19/2012,1404.1700439453125,1414,1402.4300537109375,1409.75,1409.75,3932570000
3/20/2012,1409.5899658203125,1409.5899658203125,1397.6800537109375,1405.52002,1405.52002,3695280000
3/21/2012,1405.52002,1407.75,1400.6400146484375,1402.8900146484375,1402.8900146484375,3573590000
3/22/2012,1402.8900146484375,1402.8900146484375,1388.72998,1392.780029296875,1392.780029296875,3740590000
3/23/2012,1392.780029296875,1399.1800537109375,1386.8699951171875,1397.1099853515625,1397.1099853515625,3472950000
3/26/2012,1397.1099853515625,1416.5799560546875,1397.1099853515625,1416.510009765625,1416.510009765625,3576950000
3/27/2012,1416.550048828125,1419.1500244140625,1411.949951171875,1412.52002,1412.52002,3513640000
3/28/2012,1412.52002,1413.6500244140625,1397.199951171875,1405.540039,1405.540039,3892800000
3/29/2012,1405.3900146484375,1405.3900146484375,1391.560059,1403.280029296875,1403.280029296875,3832000000
3/30/2012,1403.310059,1410.8900146484375,1401.4200439453125,1408.469970703125,1408.469970703125,3676890000
4/2/2012,1408.469970703125,1422.3800048828125,1404.459961,1419.040039,1419.040039,3572010000
4/3/2012,1418.97998,1419,1404.6199951171875,1413.3800048828125,1413.3800048828125,3822090000
4/4/2012,1413.0899658203125,1413.0899658203125,1394.0899658203125,1398.959961,1398.959961,3938290000
4/5/2012,1398.790039,1401.5999755859375,1392.9200439453125,1398.0799560546875,1398.0799560546875,3303740000
4/9/2012,1397.449951171875,1397.449951171875,1378.239990234375,1382.199951171875,1382.199951171875,3468980000
4/10/2012,1382.1800537109375,1383.010009765625,1357.3800048828125,1358.5899658203125,1358.5899658203125,4631730000
4/11/2012,1358.97998,1374.709961,1358.97998,1368.709961,1368.709961,3743040000
4/12/2012,1368.77002,1388.1300048828125,1368.77002,1387.5699462890625,1387.5699462890625,3618280000
4/13/2012,1387.6099853515625,1387.6099853515625,1369.8499755859375,1370.260009765625,1370.260009765625,3631160000
4/16/2012,1370.27002,1379.6600341796875,1365.3800048828125,1369.5699462890625,1369.5699462890625,3574780000
4/17/2012,1369.5699462890625,1392.760009765625,1369.5699462890625,1390.780029296875,1390.780029296875,3456200000
4/18/2012,1390.780029296875,1390.780029296875,1383.290039,1385.1400146484375,1385.1400146484375,3463140000
4/19/2012,1385.0799560546875,1390.459961,1370.300048828125,1376.9200439453125,1376.9200439453125,4180020000
4/20/2012,1376.959961,1387.4000244140625,1376.959961,1378.530029296875,1378.530029296875,3833320000
4/23/2012,1378.530029296875,1378.530029296875,1358.790039,1366.939941,1366.939941,3654860000
4/24/2012,1366.969970703125,1375.5699462890625,1366.8199462890625,1371.969970703125,1371.969970703125,3617100000
4/25/2012,1372.1099853515625,1391.3699951171875,1372.1099853515625,1390.689941,1390.689941,3998430000
4/26/2012,1390.6400146484375,1402.0899658203125,1387.280029296875,1399.97998,1399.97998,4034700000
4/27/2012,1400.189941,1406.6400146484375,1397.310059,1403.3599853515625,1403.3599853515625,3645830000
4/30/2012,1403.260009765625,1403.260009765625,1394,1397.9100341796875,1397.9100341796875,3574010000
5/1/2012,1397.8599853515625,1415.3199462890625,1395.72998,1405.8199462890625,1405.8199462890625,3807950000
5/2/2012,1405.5,1405.5,1393.9200439453125,1402.310059,1402.310059,3803860000
5/3/2012,1402.3199462890625,1403.0699462890625,1388.709961,1391.5699462890625,1391.5699462890625,4004910000
5/4/2012,1391.510009765625,1391.510009765625,1367.959961,1369.0999755859375,1369.0999755859375,3975140000
5/7/2012,1368.790039,1373.9100341796875,1363.939941,1369.5799560546875,1369.5799560546875,3559390000
5/8/2012,1369.1600341796875,1369.1600341796875,1347.75,1363.719970703125,1363.719970703125,4261670000
5/9/2012,1363.199951171875,1363.72998,1343.1300048828125,1354.5799560546875,1354.5799560546875,4288540000
5/10/2012,1354.5799560546875,1365.8800048828125,1354.5799560546875,1357.989990234375,1357.989990234375,3727990000
5/11/2012,1358.1099853515625,1365.6600341796875,1348.8900146484375,1353.3900146484375,1353.3900146484375,3869070000
5/14/2012,1351.9300537109375,1351.9300537109375,1336.6099853515625,1338.3499755859375,1338.3499755859375,3688120000
5/15/2012,1338.3599853515625,1344.939941,1328.4100341796875,1330.6600341796875,1330.6600341796875,4114040000
5/16/2012,1330.780029296875,1341.780029296875,1324.790039,1324.800048828125,1324.800048828125,4280420000
5/17/2012,1324.8199462890625,1326.3599853515625,1304.8599853515625,1304.8599853515625,1304.8599853515625,4664280000
5/18/2012,1305.050048828125,1312.239990234375,1291.97998,1295.219970703125,1295.219970703125,4512470000
5/21/2012,1295.72998,1316.3900146484375,1295.72998,1315.989990234375,1315.989990234375,3786750000
5/22/2012,1316.0899658203125,1328.489990234375,1310.040039,1316.6300048828125,1316.6300048828125,4123680000
5/23/2012,1316.02002,1320.709961,1296.530029296875,1318.8599853515625,1318.8599853515625,4108330000
5/24/2012,1318.719970703125,1324.1400146484375,1310.5,1320.6800537109375,1320.6800537109375,3937670000
5/25/2012,1320.810059,1324.199951171875,1314.22998,1317.8199462890625,1317.8199462890625,2872660000
5/29/2012,1318.9000244140625,1334.9300537109375,1318.9000244140625,1332.4200439453125,1332.4200439453125,3441640000
5/30/2012,1331.25,1331.25,1310.760009765625,1313.3199462890625,1313.3199462890625,3534290000
5/31/2012,1313.0899658203125,1319.739990234375,1298.9000244140625,1310.3299560546875,1310.3299560546875,4557620000
6/1/2012,1309.8699951171875,1309.8699951171875,1277.25,1278.040039,1278.040039,4669350000
6/4/2012,1278.290039,1282.550048828125,1266.739990234375,1278.1800537109375,1278.1800537109375,4011960000
6/5/2012,1277.8199462890625,1287.6199951171875,1274.1600341796875,1285.5,1285.5,3403230000
6/6/2012,1285.6099853515625,1315.1300048828125,1285.6099853515625,1315.1300048828125,1315.1300048828125,4268360000
6/7/2012,1316.1500244140625,1329.050048828125,1312.6800537109375,1314.989990234375,1314.989990234375,4258140000
6/8/2012,1314.989990234375,1325.810059,1307.77002,1325.6600341796875,1325.6600341796875,3497190000
6/11/2012,1325.719970703125,1335.52002,1307.72998,1308.9300537109375,1308.9300537109375,3537530000
6/12/2012,1309.4000244140625,1324.310059,1306.6199951171875,1324.1800537109375,1324.1800537109375,3442920000
6/13/2012,1324.02002,1327.280029296875,1310.510009765625,1314.8800048828125,1314.8800048828125,3506510000
6/14/2012,1314.8800048828125,1333.6800537109375,1314.1400146484375,1329.0999755859375,1329.0999755859375,3687720000
6/15/2012,1329.189941,1343.3199462890625,1329.189941,1342.8399658203125,1342.8399658203125,4401570000
6/18/2012,1342.4200439453125,1348.219970703125,1334.459961,1344.780029296875,1344.780029296875,3259430000
6/19/2012,1344.8299560546875,1363.459961,1344.8299560546875,1357.97998,1357.97998,3815350000
6/20/2012,1358.040039,1361.5699462890625,1346.449951171875,1355.689941,1355.689941,3695700000
6/21/2012,1355.4300537109375,1358.27002,1324.4100341796875,1325.510009765625,1325.510009765625,4094470000
6/22/2012,1325.9200439453125,1337.8199462890625,1325.9200439453125,1335.02002,1335.02002,5271490000
6/25/2012,1334.9000244140625,1334.9000244140625,1309.27002,1313.719970703125,1313.719970703125,3501820000
6/26/2012,1314.0899658203125,1324.239990234375,1310.300048828125,1319.989990234375,1319.989990234375,3412940000
6/27/2012,1320.709961,1334.4000244140625,1320.709961,1331.8499755859375,1331.8499755859375,3286910000
6/28/2012,1331.52002,1331.52002,1313.290039,1329.040039,1329.040039,3969370000
6/29/2012,1330.1199951171875,1362.1700439453125,1330.1199951171875,1362.1600341796875,1362.1600341796875,4590480000
7/2/2012,1362.3299560546875,1366.3499755859375,1355.699951171875,1365.510009765625,1365.510009765625,3301650000
7/3/2012,1365.75,1374.810059,1363.530029296875,1374.02002,1374.02002,2116390000
7/5/2012,1373.719970703125,1373.8499755859375,1363.02002,1367.5799560546875,1367.5799560546875,3041520000
7/6/2012,1367.0899658203125,1367.0899658203125,1348.030029296875,1354.6800537109375,1354.6800537109375,2745140000
7/9/2012,1354.6600341796875,1354.8699951171875,1346.6500244140625,1352.459961,1352.459961,2904860000
7/10/2012,1352.959961,1361.540039,1336.27002,1341.469970703125,1341.469970703125,3470600000
7/11/2012,1341.4000244140625,1345,1333.25,1341.449951171875,1341.449951171875,3426290000
7/12/2012,1341.290039,1341.290039,1325.4100341796875,1334.760009765625,1334.760009765625,3654440000
7/13/2012,1334.810059,1357.699951171875,1334.810059,1356.780029296875,1356.780029296875,3212930000
7/16/2012,1356.5,1357.260009765625,1348.510009765625,1353.6400146484375,1353.6400146484375,2862720000
7/17/2012,1353.6800537109375,1365.3599853515625,1345.0699462890625,1363.6700439453125,1363.6700439453125,3566680000
7/18/2012,1363.5799560546875,1375.260009765625,1358.959961,1372.780029296875,1372.780029296875,3642630000
7/19/2012,1373.010009765625,1380.3900146484375,1371.209961,1376.510009765625,1376.510009765625,4043360000
7/20/2012,1376.510009765625,1376.510009765625,1362.189941,1362.6600341796875,1362.6600341796875,3925020000
7/23/2012,1362.3399658203125,1362.3399658203125,1337.560059,1350.52002,1350.52002,3717180000
7/24/2012,1350.52002,1351.530029296875,1329.239990234375,1338.310059,1338.310059,3891290000
7/25/2012,1338.3499755859375,1343.97998,1331.5,1337.8900146484375,1337.8900146484375,3719170000
7/26/2012,1338.1700439453125,1363.1300048828125,1338.1700439453125,1360.02002,1360.02002,4429300000
7/27/2012,1360.050048828125,1389.189941,1360.050048828125,1385.969970703125,1385.969970703125,4399010000
7/30/2012,1385.939941,1391.739990234375,1381.3699951171875,1385.300048828125,1385.300048828125,3212060000
7/31/2012,1385.27002,1387.1600341796875,1379.1700439453125,1379.3199462890625,1379.3199462890625,3821570000
8/1/2012,1379.3199462890625,1385.030029296875,1373.3499755859375,1375.3199462890625,1375.3199462890625,4440920000
8/2/2012,1375.1300048828125,1375.1300048828125,1354.6500244140625,1365,1365,4193740000
8/3/2012,1365.449951171875,1394.1600341796875,1365.449951171875,1390.989990234375,1390.989990234375,3751170000
8/6/2012,1391.040039,1399.6300048828125,1391.040039,1394.22998,1394.22998,3122050000
8/7/2012,1394.459961,1407.1400146484375,1394.459961,1401.3499755859375,1401.3499755859375,3682490000
8/8/2012,1401.22998,1404.1400146484375,1396.1300048828125,1402.219970703125,1402.219970703125,3221790000
8/9/2012,1402.260009765625,1405.949951171875,1398.800048828125,1402.800048828125,1402.800048828125,3119610000
8/10/2012,1402.5799560546875,1405.97998,1395.6199951171875,1405.8699951171875,1405.8699951171875,2767980000
8/13/2012,1405.8699951171875,1405.8699951171875,1397.3199462890625,1404.1099853515625,1404.1099853515625,2499990000
8/14/2012,1404.3599853515625,1410.030029296875,1400.5999755859375,1403.9300537109375,1403.9300537109375,2930900000
8/15/2012,1403.8900146484375,1407.72998,1401.8299560546875,1405.530029296875,1405.530029296875,2655750000
8/16/2012,1405.5699462890625,1417.439941,1404.1500244140625,1415.510009765625,1415.510009765625,3114100000
8/17/2012,1415.8399658203125,1418.709961,1414.6700439453125,1418.1600341796875,1418.1600341796875,2922990000
8/20/2012,1417.8499755859375,1418.1300048828125,1412.1199951171875,1418.1300048828125,1418.1300048828125,2766320000
8/21/2012,1418.1300048828125,1426.6800537109375,1410.8599853515625,1413.1700439453125,1413.1700439453125,3282950000
8/22/2012,1413.0899658203125,1416.1199951171875,1406.780029296875,1413.489990234375,1413.489990234375,3062690000
8/23/2012,1413.489990234375,1413.489990234375,1400.5,1402.0799560546875,1402.0799560546875,3008240000
8/24/2012,1401.989990234375,1413.459961,1398.040039,1411.1300048828125,1411.1300048828125,2598790000
8/27/2012,1411.1300048828125,1416.1700439453125,1409.1099853515625,1410.439941,1410.439941,2472500000
8/28/2012,1410.439941,1413.6300048828125,1405.5899658203125,1409.300048828125,1409.300048828125,2629090000
8/29/2012,1409.3199462890625,1413.949951171875,1406.5699462890625,1410.489990234375,1410.489990234375,2571220000
8/30/2012,1410.0799560546875,1410.0799560546875,1397.010009765625,1399.47998,1399.47998,2530280000
8/31/2012,1400.0699462890625,1413.0899658203125,1398.959961,1406.5799560546875,1406.5799560546875,2938250000
9/4/2012,1406.540039,1409.310059,1396.560059,1404.939941,1404.939941,3200310000
9/5/2012,1404.939941,1408.810059,1401.25,1403.439941,1403.439941,3389110000
9/6/2012,1403.739990234375,1432.1199951171875,1403.739990234375,1432.1199951171875,1432.1199951171875,3952870000
9/7/2012,1432.1199951171875,1437.9200439453125,1431.449951171875,1437.9200439453125,1437.9200439453125,3717620000
9/10/2012,1437.9200439453125,1438.739990234375,1428.97998,1429.0799560546875,1429.0799560546875,3223670000
9/11/2012,1429.1300048828125,1437.760009765625,1429.1300048828125,1433.560059,1433.560059,3509630000
9/12/2012,1433.560059,1439.1500244140625,1432.989990234375,1436.560059,1436.560059,3641200000
9/13/2012,1436.560059,1463.760009765625,1435.3399658203125,1459.989990234375,1459.989990234375,4606550000
9/14/2012,1460.0699462890625,1474.510009765625,1460.0699462890625,1465.77002,1465.77002,5041990000
9/17/2012,1465.4200439453125,1465.6300048828125,1457.550048828125,1461.189941,1461.189941,3482430000
9/18/2012,1461.189941,1461.469970703125,1456.1300048828125,1459.3199462890625,1459.3199462890625,3377390000
9/19/2012,1459.5,1465.1500244140625,1457.8800048828125,1461.050048828125,1461.050048828125,3451360000
9/20/2012,1461.050048828125,1461.22998,1449.97998,1460.260009765625,1460.260009765625,3382520000
9/21/2012,1460.3399658203125,1467.0699462890625,1459.510009765625,1460.1500244140625,1460.1500244140625,4833870000
9/24/2012,1459.760009765625,1460.719970703125,1452.060059,1456.8900146484375,1456.8900146484375,3008920000
9/25/2012,1456.939941,1463.239990234375,1441.5899658203125,1441.5899658203125,1441.5899658203125,3739900000
9/26/2012,1441.5999755859375,1441.5999755859375,1430.530029296875,1433.3199462890625,1433.3199462890625,3565380000
9/27/2012,1433.3599853515625,1450.199951171875,1433.3599853515625,1447.1500244140625,1447.1500244140625,3150330000
9/28/2012,1447.1300048828125,1447.1300048828125,1435.5999755859375,1440.6700439453125,1440.6700439453125,3509230000
10/1/2012,1440.9000244140625,1457.1400146484375,1440.9000244140625,1444.489990234375,1444.489990234375,3505080000
10/2/2012,1444.989990234375,1451.52002,1439.010009765625,1445.75,1445.75,3321790000
10/3/2012,1446.050048828125,1454.300048828125,1441.989990234375,1450.989990234375,1450.989990234375,3531640000
10/4/2012,1451.0799560546875,1463.1400146484375,1451.0799560546875,1461.4000244140625,1461.4000244140625,3615860000
10/5/2012,1461.4000244140625,1470.959961,1456.8900146484375,1460.9300537109375,1460.9300537109375,3172940000
10/8/2012,1460.9300537109375,1460.9300537109375,1453.0999755859375,1455.8800048828125,1455.8800048828125,2328720000
10/9/2012,1455.9000244140625,1455.9000244140625,1441.1800537109375,1441.47998,1441.47998,3216320000
10/10/2012,1441.47998,1442.52002,1430.6400146484375,1432.560059,1432.560059,3225060000
10/11/2012,1432.8199462890625,1443.9000244140625,1432.8199462890625,1432.8399658203125,1432.8399658203125,3672540000
10/12/2012,1432.8399658203125,1438.4300537109375,1425.530029296875,1428.5899658203125,1428.5899658203125,3134750000
10/15/2012,1428.75,1441.310059,1427.239990234375,1440.1300048828125,1440.1300048828125,3483810000
10/16/2012,1440.310059,1455.510009765625,1440.310059,1454.9200439453125,1454.9200439453125,3568770000
10/17/2012,1454.219970703125,1462.199951171875,1453.3499755859375,1460.9100341796875,1460.9100341796875,3655320000
10/18/2012,1460.939941,1464.02002,1452.6300048828125,1457.3399658203125,1457.3399658203125,3880030000
10/19/2012,1457.3399658203125,1457.3399658203125,1429.8499755859375,1433.189941,1433.189941,3875170000
10/22/2012,1433.209961,1435.459961,1422.060059,1433.8199462890625,1433.8199462890625,3216220000
10/23/2012,1433.739990234375,1433.739990234375,1407.560059,1413.1099853515625,1413.1099853515625,3587670000
10/24/2012,1413.199951171875,1420.040039,1407.0999755859375,1408.75,1408.75,3385970000
10/25/2012,1409.739990234375,1421.1199951171875,1405.1400146484375,1412.969970703125,1412.969970703125,3512640000
10/26/2012,1412.969970703125,1417.0899658203125,1403.280029296875,1411.939941,1411.939941,3284910000
10/31/2012,1410.989990234375,1418.760009765625,1405.949951171875,1412.1600341796875,1412.1600341796875,3577110000
11/1/2012,1412.199951171875,1428.3499755859375,1412.199951171875,1427.5899658203125,1427.5899658203125,3929890000
11/2/2012,1427.5899658203125,1434.27002,1412.9100341796875,1414.199951171875,1414.199951171875,3732480000
11/5/2012,1414.02002,1419.9000244140625,1408.1300048828125,1417.260009765625,1417.260009765625,2921040000
11/6/2012,1417.260009765625,1433.3800048828125,1417.260009765625,1428.3900146484375,1428.3900146484375,3306970000
11/7/2012,1428.27002,1428.27002,1388.1400146484375,1394.530029296875,1394.530029296875,4356490000
11/8/2012,1394.530029296875,1401.22998,1377.510009765625,1377.510009765625,1377.510009765625,3779520000
11/9/2012,1377.550048828125,1391.3900146484375,1373.030029296875,1379.8499755859375,1379.8499755859375,3647350000
11/12/2012,1379.8599853515625,1384.8699951171875,1377.189941,1380.030029296875,1380.030029296875,2567540000
11/13/2012,1380.030029296875,1388.810059,1371.3900146484375,1374.530029296875,1374.530029296875,3455550000
11/14/2012,1374.6400146484375,1380.1300048828125,1352.5,1355.489990234375,1355.489990234375,4109510000
11/15/2012,1355.4100341796875,1360.6199951171875,1348.050048828125,1353.3299560546875,1353.3299560546875,3928870000
11/16/2012,1353.3599853515625,1362.030029296875,1343.3499755859375,1359.8800048828125,1359.8800048828125,4045910000
11/19/2012,1359.8800048828125,1386.8900146484375,1359.8800048828125,1386.8900146484375,1386.8900146484375,3374800000
11/20/2012,1386.8199462890625,1389.77002,1377.040039,1387.810059,1387.810059,3207160000
11/21/2012,1387.790039,1391.25,1386.3900146484375,1391.030029296875,1391.030029296875,2667090000
11/23/2012,1391.030029296875,1409.1600341796875,1391.030029296875,1409.1500244140625,1409.1500244140625,1504960000
11/26/2012,1409.1500244140625,1409.1500244140625,1397.6800537109375,1406.290039,1406.290039,2948960000
11/27/2012,1406.290039,1409.010009765625,1398.030029296875,1398.939941,1398.939941,3323120000
11/28/2012,1398.77002,1410.310059,1385.4300537109375,1409.9300537109375,1409.9300537109375,3359250000
11/29/2012,1409.959961,1419.699951171875,1409.040039,1415.949951171875,1415.949951171875,3356850000
11/30/2012,1415.949951171875,1418.8599853515625,1411.6300048828125,1416.1800537109375,1416.1800537109375,3966000000
12/3/2012,1416.3399658203125,1423.72998,1408.459961,1409.459961,1409.459961,3074280000
12/4/2012,1409.459961,1413.1400146484375,1403.6500244140625,1407.050048828125,1407.050048828125,3247710000
12/5/2012,1407.050048828125,1415.560059,1398.22998,1409.280029296875,1409.280029296875,4253920000
12/6/2012,1409.4300537109375,1413.949951171875,1405.9300537109375,1413.939941,1413.939941,3229700000
12/7/2012,1413.949951171875,1420.3399658203125,1410.9000244140625,1418.0699462890625,1418.0699462890625,3125160000
12/10/2012,1418.0699462890625,1421.6400146484375,1415.6400146484375,1418.550048828125,1418.550048828125,2999430000
12/11/2012,1418.550048828125,1434.27002,1418.550048828125,1427.8399658203125,1427.8399658203125,3650230000
12/12/2012,1427.8399658203125,1438.5899658203125,1426.760009765625,1428.47998,1428.47998,3709050000
12/13/2012,1428.47998,1431.3599853515625,1416,1419.449951171875,1419.449951171875,3349960000
12/14/2012,1419.449951171875,1419.449951171875,1411.8800048828125,1413.5799560546875,1413.5799560546875,3210170000
12/17/2012,1413.540039,1430.6700439453125,1413.540039,1430.3599853515625,1430.3599853515625,3455610000
12/18/2012,1430.469970703125,1448,1430.469970703125,1446.790039,1446.790039,4302240000
12/19/2012,1446.790039,1447.75,1435.800048828125,1435.810059,1435.810059,3869800000
